"month","site","year","ppt"
"6","KK",1923,35
"6","MM",1923,117
"6","NN",1923,129
"6","QQ",1923,26
"6","RR",1923,39
"6","SS",1923,41
"6","AA",1923,67
"6","XX",1923,44
"6","YY",1923,30
"6","ZZ",1923,58
"6","TT",1923,175
"6","UU",1923,192
"6","VV",1923,188
"6","WW",1923,209
"6","PP",1923,32
"6","0N",1923,167
"6","05",1924,38
"6","06",1924,31
"6","07",1924,31
"6","08",1924,31
"6","09",1924,31
"6","10",1924,32
"6","0A",1924,33
"6","0B",1924,32
"6","0C",1924,42
"6","0D",1924,42
"6","0E",1924,45
"6","0F",1924,34
"6","0G",1924,42
"6","0H",1924,33
"6","0L",1924,60
"6","0Q",1924,44
"6","0R",1924,25
"6","0S",1924,31
"6","0T",1924,42
"6","0U",1924,26
"6","0V",1924,36
"6","0W",1924,41
"6","0X",1924,41
"6","0Y",1924,45
"6","0Z",1924,67
"6","BB",1924,46
"6","CC",1924,44
"6","DD",1924,35
"6","EE",1924,32
"6","FF",1924,42
"6","GG",1924,27
"6","HH",1924,27
"6","II",1924,25
"6","JJ",1924,28
"6","KK",1924,24
"6","MM",1924,54
"6","NN",1924,63
"6","QQ",1924,25
"6","RR",1924,24
"6","SS",1924,25
"6","AA",1924,44
"6","XX",1924,46
"6","YY",1924,39
"6","ZZ",1924,46
"6","TT",1924,83
"6","UU",1924,92
"6","VV",1924,90
"6","WW",1924,100
"6","PP",1924,27
"6","0N",1924,79
"6","05",1925,68
"6","06",1925,65
"6","07",1925,65
"6","08",1925,64
"6","09",1925,63
"6","10",1925,63
"6","0A",1925,63
"6","0B",1925,64
"6","0C",1925,73
"6","0D",1925,63
"6","0E",1925,75
"6","0F",1925,64
"6","0G",1925,60
"6","0H",1925,63
"6","0L",1925,71
"6","0Q",1925,74
"6","0R",1925,32
"6","0S",1925,32
"6","0T",1925,50
"6","0U",1925,34
"6","0V",1925,52
"6","0W",1925,74
"6","0X",1925,75
"6","0Y",1925,75
"6","0Z",1925,88
"6","BB",1925,58
"6","CC",1925,64
"6","DD",1925,41
"6","EE",1925,34
"6","FF",1925,51
"6","GG",1925,29
"6","HH",1925,29
"6","II",1925,27
"6","JJ",1925,28
"6","KK",1925,26
"6","MM",1925,86
"6","NN",1925,89
"6","QQ",1925,27
"6","RR",1925,28
"6","SS",1925,30
"6","AA",1925,57
"6","XX",1925,45
"6","YY",1925,35
"6","ZZ",1925,52
"6","TT",1925,98
"6","UU",1925,98
"6","VV",1925,99
"6","WW",1925,103
"6","PP",1925,29
"6","0N",1925,98
"6","05",1926,63
"6","06",1926,53
"6","07",1926,53
"6","08",1926,52
"6","09",1926,52
"6","10",1926,52
"6","0A",1926,53
"6","0B",1926,52
"6","0C",1926,87
"6","0D",1926,74
"6","0E",1926,90
"6","0F",1926,54
"6","0G",1926,53
"6","0H",1926,54
"6","0L",1926,83
"6","0Q",1926,90
"6","0R",1926,78
"6","0S",1926,78
"6","0T",1926,89
"6","0U",1926,78
"6","0V",1926,90
"6","0W",1926,97
"6","0X",1926,99
"6","0Y",1926,107
"6","0Z",1926,88
"6","BB",1926,75
"6","CC",1926,84
"6","DD",1926,60
"6","EE",1926,52
"6","FF",1926,69
"6","GG",1926,59
"6","HH",1926,63
"6","II",1926,42
"6","JJ",1926,44
"6","KK",1926,66
"6","MM",1926,108
"6","NN",1926,94
"6","QQ",1926,42
"6","RR",1926,73
"6","SS",1926,75
"6","AA",1926,51
"6","XX",1926,44
"6","YY",1926,35
"6","ZZ",1926,48
"6","TT",1926,97
"6","UU",1926,101
"6","VV",1926,101
"6","WW",1926,111
"6","PP",1926,59
"6","0N",1926,95
"6","05",1927,83
"6","06",1927,71
"6","07",1927,70
"6","08",1927,70
"6","09",1927,70
"6","10",1927,69
"6","0A",1927,70
"6","0B",1927,68
"6","0C",1927,99
"6","0D",1927,83
"6","0E",1927,101
"6","0F",1927,71
"6","0G",1927,68
"6","0H",1927,71
"6","0L",1927,101
"6","0Q",1927,93
"6","0R",1927,58
"6","0S",1927,57
"6","0T",1927,78
"6","0U",1927,61
"6","0V",1927,80
"6","0W",1927,97
"6","0X",1927,99
"6","0Y",1927,102
"6","0Z",1927,98
"6","BB",1927,80
"6","CC",1927,88
"6","DD",1927,66
"6","EE",1927,58
"6","FF",1927,74
"6","GG",1927,37
"6","HH",1927,40
"6","II",1927,33
"6","JJ",1927,42
"6","KK",1927,46
"6","MM",1927,116
"6","NN",1927,105
"6","QQ",1927,32
"6","RR",1927,54
"6","SS",1927,56
"6","AA",1927,65
"6","XX",1927,61
"6","YY",1927,52
"6","ZZ",1927,62
"6","TT",1927,109
"6","UU",1927,123
"6","VV",1927,120
"6","WW",1927,124
"6","PP",1927,36
"6","0N",1927,103
"6","05",1928,77
"6","06",1928,72
"6","07",1928,71
"6","08",1928,70
"6","09",1928,70
"6","10",1928,68
"6","0A",1928,69
"6","0B",1928,68
"6","0C",1928,84
"6","0D",1928,68
"6","0E",1928,84
"6","0F",1928,69
"6","0G",1928,62
"6","0H",1928,68
"6","0L",1928,90
"6","0Q",1928,108
"6","0R",1928,47
"6","0S",1928,47
"6","0T",1928,64
"6","0U",1928,49
"6","0V",1928,63
"6","0W",1928,108
"6","0X",1928,108
"6","0Y",1928,98
"6","0Z",1928,143
"6","BB",1928,63
"6","CC",1928,68
"6","DD",1928,51
"6","EE",1928,45
"6","FF",1928,58
"6","GG",1928,37
"6","HH",1928,39
"6","II",1928,32
"6","JJ",1928,36
"6","KK",1928,41
"6","MM",1928,126
"6","NN",1928,134
"6","QQ",1928,31
"6","RR",1928,46
"6","SS",1928,47
"6","AA",1928,59
"6","XX",1928,50
"6","YY",1928,41
"6","ZZ",1928,55
"6","TT",1928,167
"6","UU",1928,182
"6","VV",1928,178
"6","WW",1928,196
"6","PP",1928,37
"6","0N",1928,159
"6","05",1929,32
"6","06",1929,35
"6","07",1929,35
"6","08",1929,35
"6","09",1929,34
"6","10",1929,34
"6","0A",1929,35
"6","0B",1929,36
"6","0C",1929,43
"6","0D",1929,48
"6","0E",1929,50
"6","0F",1929,35
"6","0G",1929,43
"6","0H",1929,34
"6","0L",1929,53
"6","0Q",1929,44
"6","0R",1929,60
"6","0S",1929,63
"6","0T",1929,66
"6","0U",1929,60
"6","0V",1929,60
"6","0W",1929,45
"6","0X",1929,47
"6","0Y",1929,56
"6","0Z",1929,53
"6","BB",1929,60
"6","CC",1929,57
"6","DD",1929,58
"6","EE",1929,62
"6","FF",1929,59
"6","GG",1929,71
"6","HH",1929,71
"6","II",1929,63
"6","JJ",1929,66
"6","KK",1929,66
"6","MM",1929,55
"6","NN",1929,53
"6","QQ",1929,63
"6","RR",1929,65
"6","SS",1929,62
"6","AA",1929,46
"6","XX",1929,54
"6","YY",1929,62
"6","ZZ",1929,48
"6","TT",1929,65
"6","UU",1929,69
"6","VV",1929,68
"6","WW",1929,89
"6","PP",1929,69
"6","0N",1929,64
"6","05",1930,99
"6","06",1930,99
"6","07",1930,98
"6","08",1930,97
"6","09",1930,96
"6","10",1930,94
"6","0A",1930,95
"6","0B",1930,96
"6","0C",1930,107
"6","0D",1930,97
"6","0E",1930,113
"6","0F",1930,95
"6","0G",1930,88
"6","0H",1930,94
"6","0L",1930,74
"6","0Q",1930,89
"6","0R",1930,98
"6","0S",1930,97
"6","0T",1930,106
"6","0U",1930,99
"6","0V",1930,105
"6","0W",1930,96
"6","0X",1930,97
"6","0Y",1930,101
"6","0Z",1930,89
"6","BB",1930,96
"6","CC",1930,106
"6","DD",1930,89
"6","EE",1930,84
"6","FF",1930,92
"6","GG",1930,93
"6","HH",1930,98
"6","II",1930,69
"6","JJ",1930,76
"6","KK",1930,100
"6","MM",1930,93
"6","NN",1930,87
"6","QQ",1930,68
"6","RR",1930,105
"6","SS",1930,101
"6","AA",1930,82
"6","XX",1930,68
"6","YY",1930,62
"6","ZZ",1930,74
"6","TT",1930,86
"6","UU",1930,89
"6","VV",1930,89
"6","WW",1930,91
"6","PP",1930,92
"6","0N",1930,87
"6","05",1931,123
"6","06",1931,103
"6","07",1931,102
"6","08",1931,100
"6","09",1931,102
"6","10",1931,99
"6","0A",1931,99
"6","0B",1931,96
"6","0C",1931,146
"6","0D",1931,109
"6","0E",1931,142
"6","0F",1931,101
"6","0G",1931,87
"6","0H",1931,101
"6","0L",1931,119
"6","0Q",1931,161
"6","0R",1931,89
"6","0S",1931,94
"6","0T",1931,119
"6","0U",1931,89
"6","0V",1931,118
"6","0W",1931,163
"6","0X",1931,164
"6","0Y",1931,156
"6","0Z",1931,173
"6","BB",1931,95
"6","CC",1931,110
"6","DD",1931,73
"6","EE",1931,62
"6","FF",1931,85
"6","GG",1931,63
"6","HH",1931,69
"6","II",1931,45
"6","JJ",1931,51
"6","KK",1931,75
"6","MM",1931,174
"6","NN",1931,176
"6","QQ",1931,43
"6","RR",1931,81
"6","SS",1931,82
"6","AA",1931,79
"6","XX",1931,59
"6","YY",1931,45
"6","ZZ",1931,70
"6","TT",1931,179
"6","UU",1931,175
"6","VV",1931,179
"6","WW",1931,176
"6","PP",1931,62
"6","0N",1931,180
"6","05",1932,96
"6","06",1932,88
"6","07",1932,87
"6","08",1932,86
"6","09",1932,86
"6","10",1932,85
"6","0A",1932,86
"6","0B",1932,84
"6","0C",1932,95
"6","0D",1932,84
"6","0E",1932,97
"6","0F",1932,87
"6","0G",1932,85
"6","0H",1932,86
"6","0L",1932,64
"6","0Q",1932,91
"6","0R",1932,25
"6","0S",1932,22
"6","0T",1932,37
"6","0U",1932,28
"6","0V",1932,43
"6","0W",1932,93
"6","0X",1932,90
"6","0Y",1932,82
"6","0Z",1932,124
"6","BB",1932,66
"6","CC",1932,77
"6","DD",1932,58
"6","EE",1932,53
"6","FF",1932,62
"6","GG",1932,45
"6","HH",1932,42
"6","II",1932,45
"6","JJ",1932,48
"6","KK",1932,33
"6","MM",1932,100
"6","NN",1932,114
"6","QQ",1932,46
"6","RR",1932,31
"6","SS",1932,29
"6","AA",1932,81
"6","XX",1932,80
"6","YY",1932,74
"6","ZZ",1932,78
"6","TT",1932,123
"6","UU",1932,121
"6","VV",1932,123
"6","WW",1932,133
"6","PP",1932,45
"6","0N",1932,124
"6","05",1933,97
"6","06",1933,87
"6","07",1933,86
"6","08",1933,86
"6","09",1933,85
"6","10",1933,84
"6","0A",1933,85
"6","0B",1933,84
"6","0C",1933,112
"6","0D",1933,98
"6","0E",1933,115
"6","0F",1933,86
"6","0G",1933,82
"6","0H",1933,86
"6","0L",1933,77
"6","0Q",1933,91
"6","0R",1933,80
"6","0S",1933,82
"6","0T",1933,94
"6","0U",1933,80
"6","0V",1933,91
"6","0W",1933,98
"6","0X",1933,98
"6","0Y",1933,100
"6","0Z",1933,91
"6","BB",1933,85
"6","CC",1933,96
"6","DD",1933,72
"6","EE",1933,67
"6","FF",1933,79
"6","GG",1933,55
"6","HH",1933,61
"6","II",1933,43
"6","JJ",1933,54
"6","KK",1933,69
"6","MM",1933,102
"6","NN",1933,96
"6","QQ",1933,41
"6","RR",1933,78
"6","SS",1933,79
"6","AA",1933,77
"6","XX",1933,64
"6","YY",1933,56
"6","ZZ",1933,69
"6","TT",1933,91
"6","UU",1933,82
"6","VV",1933,87
"6","WW",1933,77
"6","PP",1933,54
"6","0N",1933,96
"6","05",1934,80
"6","06",1934,73
"6","07",1934,73
"6","08",1934,74
"6","09",1934,71
"6","10",1934,70
"6","0A",1934,71
"6","0B",1934,75
"6","0C",1934,94
"6","0D",1934,80
"6","0E",1934,96
"6","0F",1934,71
"6","0G",1934,66
"6","0H",1934,70
"6","0L",1934,81
"6","0Q",1934,90
"6","0R",1934,46
"6","0S",1934,45
"6","0T",1934,63
"6","0U",1934,48
"6","0V",1934,65
"6","0W",1934,94
"6","0X",1934,95
"6","0Y",1934,92
"6","0Z",1934,88
"6","BB",1934,69
"6","CC",1934,81
"6","DD",1934,55
"6","EE",1934,48
"6","FF",1934,62
"6","GG",1934,43
"6","HH",1934,44
"6","II",1934,38
"6","JJ",1934,42
"6","KK",1934,44
"6","MM",1934,100
"6","NN",1934,93
"6","QQ",1934,38
"6","RR",1934,47
"6","SS",1934,47
"6","AA",1934,60
"6","XX",1934,48
"6","YY",1934,42
"6","ZZ",1934,54
"6","TT",1934,93
"6","UU",1934,93
"6","VV",1934,94
"6","WW",1934,101
"6","PP",1934,43
"6","0N",1934,94
"6","05",1935,93
"6","06",1935,78
"6","07",1935,78
"6","08",1935,76
"6","09",1935,77
"6","10",1935,76
"6","0A",1935,76
"6","0B",1935,74
"6","0C",1935,115
"6","0D",1935,99
"6","0E",1935,118
"6","0F",1935,77
"6","0G",1935,72
"6","0H",1935,77
"6","0L",1935,104
"6","0Q",1935,118
"6","0R",1935,88
"6","0S",1935,86
"6","0T",1935,102
"6","0U",1935,90
"6","0V",1935,103
"6","0W",1935,119
"6","0X",1935,121
"6","0Y",1935,125
"6","0Z",1935,133
"6","BB",1935,102
"6","CC",1935,108
"6","DD",1935,94
"6","EE",1935,90
"6","FF",1935,99
"6","GG",1935,102
"6","HH",1935,103
"6","II",1935,81
"6","JJ",1935,84
"6","KK",1935,97
"6","MM",1935,132
"6","NN",1935,135
"6","QQ",1935,80
"6","RR",1935,98
"6","SS",1935,94
"6","AA",1935,67
"6","XX",1935,66
"6","YY",1935,66
"6","ZZ",1935,63
"6","TT",1935,145
"6","UU",1935,143
"6","VV",1935,146
"6","WW",1935,147
"6","PP",1935,100
"6","0N",1935,145
"6","05",1936,54
"6","06",1936,48
"6","07",1936,48
"6","08",1936,48
"6","09",1936,47
"6","10",1936,47
"6","0A",1936,47
"6","0B",1936,48
"6","0C",1936,74
"6","0D",1936,67
"6","0E",1936,79
"6","0F",1936,48
"6","0G",1936,47
"6","0H",1936,47
"6","0L",1936,88
"6","0Q",1936,76
"6","0R",1936,94
"6","0S",1936,98
"6","0T",1936,118
"6","0U",1936,94
"6","0V",1936,107
"6","0W",1936,80
"6","0X",1936,84
"6","0Y",1936,95
"6","0Z",1936,58
"6","BB",1936,76
"6","CC",1936,81
"6","DD",1936,70
"6","EE",1936,68
"6","FF",1936,74
"6","GG",1936,62
"6","HH",1936,68
"6","II",1936,46
"6","JJ",1936,55
"6","KK",1936,77
"6","MM",1936,90
"6","NN",1936,73
"6","QQ",1936,44
"6","RR",1936,87
"6","SS",1936,89
"6","AA",1936,46
"6","XX",1936,46
"6","YY",1936,46
"6","ZZ",1936,45
"6","TT",1936,64
"6","UU",1936,63
"6","VV",1936,65
"6","WW",1936,66
"6","PP",1936,60
"6","0N",1936,66
"6","05",1937,35
"6","06",1937,31
"6","07",1937,30
"6","08",1937,29
"6","09",1937,30
"6","10",1937,29
"6","0A",1937,29
"6","0B",1937,27
"6","0C",1937,41
"6","0D",1937,38
"6","0E",1937,43
"6","0F",1937,30
"6","0G",1937,26
"6","0H",1937,30
"6","0L",1937,47
"6","0Q",1937,44
"6","0R",1937,39
"6","0S",1937,45
"6","0T",1937,54
"6","0U",1937,38
"6","0V",1937,46
"6","0W",1937,45
"6","0X",1937,46
"6","0Y",1937,49
"6","0Z",1937,53
"6","BB",1937,39
"6","CC",1937,41
"6","DD",1937,36
"6","EE",1937,32
"6","FF",1937,38
"6","GG",1937,33
"6","HH",1937,34
"6","II",1937,27
"6","JJ",1937,29
"6","KK",1937,35
"6","MM",1937,54
"6","NN",1937,52
"6","QQ",1937,27
"6","RR",1937,37
"6","SS",1937,37
"6","AA",1937,26
"6","XX",1937,25
"6","YY",1937,25
"6","ZZ",1937,25
"6","TT",1937,64
"6","UU",1937,72
"6","VV",1937,70
"6","WW",1937,81
"6","PP",1937,33
"6","0N",1937,61
"6","05",1938,65
"6","06",1938,54
"6","07",1938,54
"6","08",1938,53
"6","09",1938,54
"6","10",1938,53
"6","0A",1938,53
"6","0B",1938,52
"6","0C",1938,75
"6","0D",1938,68
"6","0E",1938,79
"6","0F",1938,54
"6","0G",1938,51
"6","0H",1938,54
"6","0L",1938,77
"6","0Q",1938,82
"6","0R",1938,55
"6","0S",1938,56
"6","0T",1938,72
"6","0U",1938,57
"6","0V",1938,72
"6","0W",1938,85
"6","0X",1938,86
"6","0Y",1938,88
"6","0Z",1938,71
"6","BB",1938,65
"6","CC",1938,70
"6","DD",1938,52
"6","EE",1938,49
"6","FF",1938,59
"6","GG",1938,50
"6","HH",1938,52
"6","II",1938,43
"6","JJ",1938,46
"6","KK",1938,51
"6","MM",1938,96
"6","NN",1938,90
"6","QQ",1938,42
"6","RR",1938,55
"6","SS",1938,56
"6","AA",1938,48
"6","XX",1938,47
"6","YY",1938,47
"6","ZZ",1938,45
"6","TT",1938,78
"6","UU",1938,80
"6","VV",1938,81
"6","WW",1938,77
"6","PP",1938,50
"6","0N",1938,82
"6","05",1939,59
"6","06",1939,60
"6","07",1939,59
"6","08",1939,59
"6","09",1939,58
"6","10",1939,56
"6","0A",1939,57
"6","0B",1939,58
"6","0C",1939,61
"6","0D",1939,52
"6","0E",1939,61
"6","0F",1939,57
"6","0G",1939,50
"6","0H",1939,56
"6","0L",1939,76
"6","0Q",1939,87
"6","0R",1939,28
"6","0S",1939,28
"6","0T",1939,45
"6","0U",1939,30
"6","0V",1939,42
"6","0W",1939,83
"6","0X",1939,82
"6","0Y",1939,69
"6","0Z",1939,119
"6","BB",1939,44
"6","CC",1939,50
"6","DD",1939,36
"6","EE",1939,31
"6","FF",1939,41
"6","GG",1939,22
"6","HH",1939,23
"6","II",1939,17
"6","JJ",1939,21
"6","KK",1939,25
"6","MM",1939,95
"6","NN",1939,110
"6","QQ",1939,17
"6","RR",1939,30
"6","SS",1939,30
"6","AA",1939,46
"6","XX",1939,31
"6","YY",1939,23
"6","ZZ",1939,40
"6","TT",1939,147
"6","UU",1939,171
"6","VV",1939,163
"6","WW",1939,194
"6","PP",1939,22
"6","0N",1939,138
"6","05",1940,58
"6","06",1940,55
"6","07",1940,55
"6","08",1940,55
"6","09",1940,54
"6","10",1940,53
"6","0A",1940,54
"6","0B",1940,55
"6","0C",1940,65
"6","0D",1940,67
"6","0E",1940,71
"6","0F",1940,54
"6","0G",1940,52
"6","0H",1940,53
"6","0L",1940,59
"6","0Q",1940,61
"6","0R",1940,57
"6","0S",1940,54
"6","0T",1940,61
"6","0U",1940,59
"6","0V",1940,59
"6","0W",1940,64
"6","0X",1940,64
"6","0Y",1940,67
"6","0Z",1940,58
"6","BB",1940,65
"6","CC",1940,68
"6","DD",1940,63
"6","EE",1940,62
"6","FF",1940,64
"6","GG",1940,63
"6","HH",1940,65
"6","II",1940,51
"6","JJ",1940,56
"6","KK",1940,64
"6","MM",1940,72
"6","NN",1940,68
"6","QQ",1940,51
"6","RR",1940,67
"6","SS",1940,65
"6","AA",1940,50
"6","XX",1940,50
"6","YY",1940,50
"6","ZZ",1940,48
"6","TT",1940,59
"6","UU",1940,55
"6","VV",1940,58
"6","WW",1940,55
"6","PP",1940,62
"6","0N",1940,65
"6","05",1941,106
"6","06",1941,87
"6","07",1941,86
"6","08",1941,83
"6","09",1941,87
"6","10",1941,84
"6","0A",1941,84
"6","0B",1941,77
"6","0C",1941,124
"6","0D",1941,100
"6","0E",1941,124
"6","0F",1941,87
"6","0G",1941,76
"6","0H",1941,87
"6","0L",1941,103
"6","0Q",1941,128
"6","0R",1941,58
"6","0S",1941,57
"6","0T",1941,82
"6","0U",1941,61
"6","0V",1941,81
"6","0W",1941,132
"6","0X",1941,133
"6","0Y",1941,120
"6","0Z",1941,142
"6","BB",1941,89
"6","CC",1941,105
"6","DD",1941,70
"6","EE",1941,61
"6","FF",1941,80
"6","GG",1941,39
"6","HH",1941,42
"6","II",1941,33
"6","JJ",1941,44
"6","KK",1941,47
"6","MM",1941,139
"6","NN",1941,136
"6","QQ",1941,32
"6","RR",1941,55
"6","SS",1941,57
"6","AA",1941,71
"6","XX",1941,63
"6","YY",1941,50
"6","ZZ",1941,66
"6","TT",1941,142
"6","UU",1941,128
"6","VV",1941,135
"6","WW",1941,132
"6","PP",1941,38
"6","0N",1941,139
"6","05",1942,127
"6","06",1942,111
"6","07",1942,110
"6","08",1942,107
"6","09",1942,110
"6","10",1942,107
"6","0A",1942,108
"6","0B",1942,103
"6","0C",1942,146
"6","0D",1942,121
"6","0E",1942,147
"6","0F",1942,110
"6","0G",1942,100
"6","0H",1942,109
"6","0L",1942,104
"6","0Q",1942,138
"6","0R",1942,84
"6","0S",1942,85
"6","0T",1942,102
"6","0U",1942,87
"6","0V",1942,106
"6","0W",1942,146
"6","0X",1942,145
"6","0Y",1942,136
"6","0Z",1942,149
"6","BB",1942,104
"6","CC",1942,122
"6","DD",1942,85
"6","EE",1942,77
"6","FF",1942,95
"6","GG",1942,54
"6","HH",1942,61
"6","II",1942,41
"6","JJ",1942,57
"6","KK",1942,71
"6","MM",1942,149
"6","NN",1942,145
"6","QQ",1942,39
"6","RR",1942,81
"6","SS",1942,83
"6","AA",1942,94
"6","XX",1942,79
"6","YY",1942,59
"6","ZZ",1942,87
"6","TT",1942,149
"6","UU",1942,139
"6","VV",1942,145
"6","WW",1942,148
"6","PP",1942,53
"6","0N",1942,145
"6","05",1943,107
"6","06",1943,98
"6","07",1943,97
"6","08",1943,96
"6","09",1943,96
"6","10",1943,95
"6","0A",1943,96
"6","0B",1943,93
"6","0C",1943,121
"6","0D",1943,102
"6","0E",1943,123
"6","0F",1943,97
"6","0G",1943,93
"6","0H",1943,97
"6","0L",1943,97
"6","0Q",1943,108
"6","0R",1943,67
"6","0S",1943,67
"6","0T",1943,84
"6","0U",1943,70
"6","0V",1943,87
"6","0W",1943,115
"6","0X",1943,116
"6","0Y",1943,112
"6","0Z",1943,115
"6","BB",1943,88
"6","CC",1943,104
"6","DD",1943,71
"6","EE",1943,62
"6","FF",1943,79
"6","GG",1943,42
"6","HH",1943,47
"6","II",1943,31
"6","JJ",1943,44
"6","KK",1943,54
"6","MM",1943,119
"6","NN",1943,111
"6","QQ",1943,29
"6","RR",1943,62
"6","SS",1943,63
"6","AA",1943,89
"6","XX",1943,74
"6","YY",1943,55
"6","ZZ",1943,84
"6","TT",1943,113
"6","UU",1943,97
"6","VV",1943,105
"6","WW",1943,102
"6","PP",1943,42
"6","0N",1943,114
"6","05",1944,127
"6","06",1944,112
"6","07",1944,111
"6","08",1944,108
"6","09",1944,111
"6","10",1944,108
"6","0A",1944,108
"6","0B",1944,104
"6","0C",1944,152
"6","0D",1944,121
"6","0E",1944,152
"6","0F",1944,110
"6","0G",1944,100
"6","0H",1944,110
"6","0L",1944,134
"6","0Q",1944,161
"6","0R",1944,67
"6","0S",1944,70
"6","0T",1944,92
"6","0U",1944,69
"6","0V",1944,96
"6","0W",1944,168
"6","0X",1944,170
"6","0Y",1944,154
"6","0Z",1944,157
"6","BB",1944,96
"6","CC",1944,123
"6","DD",1944,72
"6","EE",1944,60
"6","FF",1944,84
"6","GG",1944,61
"6","HH",1944,62
"6","II",1944,44
"6","JJ",1944,48
"6","KK",1944,59
"6","MM",1944,182
"6","NN",1944,169
"6","QQ",1944,44
"6","RR",1944,62
"6","SS",1944,63
"6","AA",1944,93
"6","XX",1944,75
"6","YY",1944,57
"6","ZZ",1944,85
"6","TT",1944,162
"6","UU",1944,148
"6","VV",1944,156
"6","WW",1944,146
"6","PP",1944,62
"6","0N",1944,166
"6","05",1945,51
"6","06",1945,47
"6","07",1945,47
"6","08",1945,46
"6","09",1945,46
"6","10",1945,46
"6","0A",1945,46
"6","0B",1945,45
"6","0C",1945,56
"6","0D",1945,55
"6","0E",1945,61
"6","0F",1945,46
"6","0G",1945,44
"6","0H",1945,46
"6","0L",1945,59
"6","0Q",1945,59
"6","0R",1945,55
"6","0S",1945,57
"6","0T",1945,59
"6","0U",1945,55
"6","0V",1945,57
"6","0W",1945,60
"6","0X",1945,61
"6","0Y",1945,62
"6","0Z",1945,64
"6","BB",1945,59
"6","CC",1945,59
"6","DD",1945,57
"6","EE",1945,54
"6","FF",1945,58
"6","GG",1945,55
"6","HH",1945,57
"6","II",1945,39
"6","JJ",1945,45
"6","KK",1945,57
"6","MM",1945,69
"6","NN",1945,66
"6","QQ",1945,38
"6","RR",1945,60
"6","SS",1945,59
"6","AA",1945,43
"6","XX",1945,44
"6","YY",1945,45
"6","ZZ",1945,42
"6","TT",1945,80
"6","UU",1945,91
"6","VV",1945,87
"6","WW",1945,103
"6","PP",1945,54
"6","0N",1945,76
"6","05",1946,94
"6","06",1946,81
"6","07",1946,80
"6","08",1946,78
"6","09",1946,79
"6","10",1946,77
"6","0A",1946,77
"6","0B",1946,76
"6","0C",1946,94
"6","0D",1946,75
"6","0E",1946,92
"6","0F",1946,78
"6","0G",1946,70
"6","0H",1946,78
"6","0L",1946,79
"6","0Q",1946,112
"6","0R",1946,30
"6","0S",1946,31
"6","0T",1946,46
"6","0U",1946,32
"6","0V",1946,47
"6","0W",1946,114
"6","0X",1946,110
"6","0Y",1946,85
"6","0Z",1946,146
"6","BB",1946,54
"6","CC",1946,70
"6","DD",1946,38
"6","EE",1946,30
"6","FF",1946,46
"6","GG",1946,22
"6","HH",1946,23
"6","II",1946,19
"6","JJ",1946,22
"6","KK",1946,24
"6","MM",1946,114
"6","NN",1946,129
"6","QQ",1946,19
"6","RR",1946,28
"6","SS",1946,29
"6","AA",1946,65
"6","XX",1946,45
"6","YY",1946,31
"6","ZZ",1946,57
"6","TT",1946,149
"6","UU",1946,142
"6","VV",1946,147
"6","WW",1946,151
"6","PP",1946,21
"6","0N",1946,142
"6","05",1947,70
"6","06",1947,57
"6","07",1947,56
"6","08",1947,55
"6","09",1947,56
"6","10",1947,55
"6","0A",1947,55
"6","0B",1947,54
"6","0C",1947,78
"6","0D",1947,69
"6","0E",1947,81
"6","0F",1947,56
"6","0G",1947,53
"6","0H",1947,56
"6","0L",1947,84
"6","0Q",1947,92
"6","0R",1947,42
"6","0S",1947,41
"6","0T",1947,54
"6","0U",1947,44
"6","0V",1947,54
"6","0W",1947,94
"6","0X",1947,91
"6","0Y",1947,83
"6","0Z",1947,109
"6","BB",1947,66
"6","CC",1947,70
"6","DD",1947,59
"6","EE",1947,56
"6","FF",1947,63
"6","GG",1947,50
"6","HH",1947,51
"6","II",1947,44
"6","JJ",1947,48
"6","KK",1947,49
"6","MM",1947,102
"6","NN",1947,116
"6","QQ",1947,44
"6","RR",1947,51
"6","SS",1947,49
"6","AA",1947,50
"6","XX",1947,52
"6","YY",1947,52
"6","ZZ",1947,47
"6","TT",1947,130
"6","UU",1947,148
"6","VV",1947,143
"6","WW",1947,152
"6","PP",1947,50
"6","0N",1947,126
"6","05",1948,33
"6","06",1948,28
"6","07",1948,28
"6","08",1948,27
"6","09",1948,27
"6","10",1948,27
"6","0A",1948,27
"6","0B",1948,27
"6","0C",1948,46
"6","0D",1948,46
"6","0E",1948,51
"6","0F",1948,28
"6","0G",1948,26
"6","0H",1948,27
"6","0L",1948,54
"6","0Q",1948,53
"6","0R",1948,42
"6","0S",1948,41
"6","0T",1948,48
"6","0U",1948,42
"6","0V",1948,49
"6","0W",1948,54
"6","0X",1948,56
"6","0Y",1948,60
"6","0Z",1948,38
"6","BB",1948,53
"6","CC",1948,53
"6","DD",1948,50
"6","EE",1948,48
"6","FF",1948,52
"6","GG",1948,58
"6","HH",1948,58
"6","II",1948,49
"6","JJ",1948,48
"6","KK",1948,52
"6","MM",1948,65
"6","NN",1948,60
"6","QQ",1948,49
"6","RR",1948,50
"6","SS",1948,47
"6","AA",1948,26
"6","XX",1948,32
"6","YY",1948,38
"6","ZZ",1948,25
"6","TT",1948,53
"6","UU",1948,65
"6","VV",1948,61
"6","WW",1948,76
"6","PP",1948,58
"6","0N",1948,57
"6","05",1949,46
"6","06",1949,42
"6","07",1949,42
"6","08",1949,43
"6","09",1949,41
